Index,Date,Open,High,Low,Close*,Adj,Close**
HSI,01/09/2017,28015.22,28248.12,27300.37,27554.3,27554.3,
HSI,01/08/2017,27326.04,28127.9,26863.71,27970.3,27970.3,
HSI,01/07/2017,25654.77,27324.38,25199.86,27323.99,27323.99,
HSI,01/06/2017,25736.35,26090.33,25557.8,25764.58,25764.58,
HSI,01/05/2017,24773.8,25817.95,24358.72,25660.65,25660.65,
HSI,01/04/2017,24236.56,24717.44,23723.87,24615.13,24615.13,
HSI,01/03/2017,23849.22,24656.65,23438.86,24111.59,24111.59,
HSI,01/02/2017,23211.88,24216.53,22997.46,23740.73,23740.73,
HSI,01/01/2017,21993.36,23397.09,21883.82,23360.78,23360.78,
HSI,01/12/2016,22948.65,23076.24,21488.82,22000.56,22000.56,
HSI,01/11/2016,23015.06,23268.05,21957.71,22789.77,22789.77,
HSI,01/10/2016,23652.83,24064.5,22775.29,22934.54,22934.54,
HSI,01/09/2016,22897.16,24364,22843.42,23297.15,23297.15,
HSI,01/08/2016,22027.65,23193.9,21725.38,22976.88,22976.88,
HSI,01/07/2016,20967.47,22300.51,20304.39,21891.37,21891.37,
HSI,01/06/2016,20726.53,21352.37,19662.7,20794.37,20794.37,
HSI,01/05/2016,21061.77,21061.77,19594.61,20815.09,20815.09,
HSI,01/04/2016,20786.18,21654.07,20045.47,21067.05,21067.05,
HSI,01/03/2016,19259.99,20872.55,19108.3,20776.7,20776.7,
HSI,01/02/2016,19770.96,19770.96,18278.8,19111.93,19111.93,
HSI,01/01/2016,21782.62,21794.84,18534.3,19683.11,19683.11,
HSI,01/12/2015,22197.81,22563.47,21010.26,21914.4,21914.4,
HSI,01/11/2015,22502.28,23342.07,21907.35,21996.42,21996.42,
HSI,01/10/2015,21172.94,23423.64,21130.11,22640.04,22640.04,
HSI,01/09/2015,21692.78,22228.59,20368.12,20846.3,20846.3,
HSI,01/08/2015,24533.14,24924.07,20865.26,21670.58,21670.58,
HSI,01/07/2015,26459.43,26459.43,22836.82,24636.28,24636.28,
HSI,01/06/2015,27373.06,27854.74,25617.78,26250.03,26250.03,
HSI,01/05/2015,28289.14,28524.6,27191.03,27424.19,27424.19,
HSI,01/04/2015,24955.2,28588.52,24926.11,28133,28133,
HSI,01/03/2015,24996.76,25113.2,23677.06,24900.89,24900.89,
HSI,01/02/2015,24347.27,25101.96,24226.29,24823.29,24823.29,
HSI,01/01/2015,23699.2,24995.08,23312.5,24507.05,24507.05,
HSI,01/12/2014,23678,24189.59,22529.75,23605.04,23605.04,
HSI,01/11/2014,24133.45,24313.06,23252.63,23987.45,23987.45,
HSI,01/10/2014,22691.59,24046.4,22565.6,23998.06,23998.06,
HSI,01/09/2014,24703.74,25362.98,22855.04,22932.98,22932.98,
HSI,01/08/2014,24594.23,25243.16,24190.93,24742.06,24742.06,
HSI,01/07/2014,23326.53,24912.22,23126.68,24756.85,24756.85,
HSI,01/06/2014,23327.51,23397.77,22802.1,23190.72,23190.72,
HSI,01/05/2014,22194.66,23209.26,21680.33,23081.65,23081.65,
HSI,01/04/2014,22292.32,23224.54,22096.95,22133.97,22133.97,
HSI,01/03/2014,22630.77,22839.43,21137.61,22151.06,22151.06,
HSI,01/02/2014,21561.7,22986.7,21197.78,22836.96,22836.96,
HSI,01/01/2014,23452.76,23469.33,21746.23,22035.42,22035.42,
HSI,01/12/2013,23936.15,24111.55,22713.7,23306.39,23306.39,
HSI,01/11/2013,23208.8,24014.81,22463.4,23881.29,23881.29,
HSI,01/10/2013,22997.21,23534.67,22640.18,23206.37,23206.37,
HSI,01/09/2013,21948.72,23554.34,21948.72,22859.86,22859.86,
HSI,01/08/2013,22025.75,22695.99,21465.72,21731.37,21731.37,
HSI,01/07/2013,21004.56,22070.14,20119.56,21883.66,21883.66,
HSI,01/06/2013,22301.68,22564.18,19426.36,20803.29,20803.29,
HSI,01/05/2013,22692.33,23512.42,22290.72,22392.16,22392.16,
HSI,01/04/2013,22203.93,22862.69,21423.25,22737.01,22737.01,
HSI,01/03/2013,22957.09,23262.02,21975.9,22299.63,22299.63,
HSI,01/02/2013,23763.34,23944.74,22445.34,23020.27,23020.27,
HSI,01/01/2013,22860.25,23916.16,22860.25,23729.53,23729.53,
HSI,01/12/2012,22070.44,22718.83,21687.88,22656.92,22656.92,
HSI,01/11/2012,21573.93,22149.7,21098.41,22030.39,22030.39,
HSI,01/10/2012,20951.38,21847.7,20767.36,21641.82,21641.82,
HSI,01/09/2012,19414.62,20895.61,19076.79,20840.38,20840.38,
HSI,01/08/2012,19646.96,20300.03,19450.77,19482.57,19482.57,
HSI,01/07/2012,19765.41,19869.11,18710.59,19796.81,19796.81,
HSI,01/06/2012,18498.91,19578.82,18056.4,19441.46,19441.46,
HSI,01/05/2012,21245.48,21385.3,18378.14,18629.52,18629.52,
HSI,01/04/2012,20662.97,21105.57,20035.68,21094.21,21094.21,
HSI,01/03/2012,21578.19,21641.14,20374.03,20555.58,20555.58,
HSI,01/02/2012,20394.67,21760.34,20269.51,21680.08,21680.08,
HSI,01/01/2012,18770.64,20590.8,18302.84,20390.49,20390.49,
HSI,01/12/2011,19033.96,19242.8,17821.52,18434.39,18434.39,
HSI,01/11/2011,19461.08,20173.14,17613.2,17989.35,17989.35,
HSI,01/10/2011,17179.2,20272.38,16170.35,19864.87,19864.87,
HSI,01/09/2011,20790.22,20975.3,16999.54,17592.41,17592.41,
HSI,01/08/2011,22739.55,22808.33,18868.11,20534.85,20534.85,
HSI,01/07/2011,22813.25,22835.03,21611.16,22440.25,22440.25,
HSI,01/06/2011,23686.77,23706,21508.77,22398.1,22398.1,
HSI,01/05/2011,23794.86,23924.48,22519.66,23684.13,23684.13,
HSI,01/04/2011,23664.48,24468.64,23468.2,23720.81,23720.81,
HSI,01/03/2011,23317.96,23934.07,22123.26,23527.52,23527.52,
HSI,01/02/2011,23451.62,23981.74,22446.67,23338.02,23338.02,
HSI,01/01/2011,23135.64,24434.4,23057.52,23447.34,23447.34,
HSI,01/12/2010,22973.8,23612.25,22392.67,23035.45,23035.45,
HSI,01/11/2010,23366.82,24988.57,22782.98,23007.99,23007.99,
HSI,01/10/2010,22542.36,23866.87,22504.05,23096.32,23096.32,
HSI,01/09/2010,20570.52,22439.19,20529.87,22358.17,22358.17,
HSI,01/08/2010,21221.43,21805.94,20372.29,20536.49,20536.49,
HSI,01/07/2010,20128.99,21199.55,19777.83,21029.81,21029.81,
HSI,01/06/2010,19600.57,20957.09,19211.67,20128.99,20128.99,
HSI,01/05/2010,20799.79,21011.95,18971.52,19765.19,19765.19,
HSI,01/04/2010,21390.89,22388.77,20763.34,21108.59,21108.59,
HSI,01/03/2010,20853.08,21450.98,20575.78,21239.35,21239.35,
HSI,01/02/2010,19987.67,20780.5,19423.05,20608.7,20608.7,
HSI,01/01/2010,21860.04,22671.92,19916.34,20121.99,20121.99,
HSI,01/12/2009,21813.42,22593.72,20932.77,21872.5,21872.5,
HSI,01/11/2009,21194.12,23099.57,21002.49,21821.5,21821.5,
HSI,01/10/2009,20380.23,22620.01,20305.06,21752.87,21752.87,
HSI,01/09/2009,19961.74,21929.79,19425.86,20955.25,20955.25,
HSI,01/08/2009,20582.68,21196.75,19592.07,19724.19,19724.19,
HSI,01/07/2009,18780.96,20712.66,17185.96,20573.33,20573.33,
HSI,01/06/2009,18499.92,19161.97,17375.96,18378.73,18378.73,
HSI,01/05/2009,15520.99,18227.79,15520.99,18171,18171,
HSI,01/04/2009,13746.18,15977.13,13411.79,15520.99,15520.99,
HSI,01/03/2009,12522.61,14257.56,11344.58,13576.02,13576.02,
HSI,01/02/2009,13194,13976.31,12634.84,12811.57,12811.57,
HSI,01/01/2009,14448.22,15763.55,12439.13,13278.21,13278.21,
HSI,01/12/2008,13775.28,15781.05,13344.6,14387.48,14387.48,
HSI,01/11/2008,14436.03,15317.83,11814.81,13888.24,13888.24,
HSI,01/10/2008,17870.43,18285.68,10676.29,13968.67,13968.67,
HSI,01/09/2008,20999.32,21066.58,16283.72,18016.21,18016.21,
HSI,01/08/2008,22497.9,22881.27,20350.48,21261.89,21261.89,
HSI,01/07/2008,21785.39,23369.05,20988.74,22731.1,22731.1,
HSI,01/06/2008,24542.29,24923.28,21773.67,22102.01,22102.01,
HSI,01/05/2008,25755.35,26387.37,24100.31,24533.12,24533.12,
HSI,01/04/2008,23084.93,26066.5,22700.5,25755.35,25755.35,
HSI,01/03/2008,23491.57,23923.2,20572.92,22849.2,22849.2,
HSI,01/02/2008,23791.92,25101.41,22569.53,24331.67,24331.67,
HSI,01/01/2008,27632.2,27853.6,21709.63,23455.74,23455.74,
HSI,01/12/2007,28825.03,29962.93,26093.96,27812.65,27812.65,
HSI,01/11/2007,31783.47,31897.49,25861.73,28643.61,28643.61,
HSI,01/10/2007,27142.47,31958.41,26746.63,31352.58,31352.58,
HSI,01/09/2007,23611.02,27254.97,23578.11,27142.47,27142.47,
HSI,01/08/2007,23018.2,24089,19386.72,23984.14,23984.14,
HSI,01/07/2007,22004.14,23557.74,21960.76,23184.94,23184.94,
HSI,01/06/2007,20717.27,22085.59,20433.52,21772.73,21772.73,
HSI,01/05/2007,20384.03,21088.86,20184.48,20634.47,20634.47,
HSI,01/04/2007,19900.01,20868.07,19672.94,20318.98,20318.98,
HSI,01/03/2007,19581.86,19880.26,18659.23,19800.93,19800.93,
HSI,01/02/2007,20251.57,20844.25,19381.88,19651.51,19651.51,
HSI,01/01/2007,20004.84,20971.46,19350.5,20106.42,20106.42,
HSI,01/12/2006,18922.53,20049.03,18587.72,19964.72,19964.72,
HSI,01/11/2006,18376.39,19404.01,18376.39,18960.48,18960.48,
HSI,01/10/2006,17490.51,18465.54,17428.1,18324.35,18324.35,
HSI,01/09/2006,17373.17,17683.45,16921.53,17543.05,17543.05,
HSI,01/08/2006,16990.22,17506.21,16811.42,17392.27,17392.27,
HSI,01/07/2006,16288.59,17114.2,15948.76,16971.34,16971.34,
HSI,01/06/2006,15817.82,16273.74,15204.86,16267.62,16267.62,
HSI,01/05/2006,16764.59,17328.43,15626.95,15857.89,15857.89,
HSI,01/04/2006,15904.97,16991.52,15877.44,16661.3,16661.3,
HSI,01/03/2006,15768.21,15973.01,15348.22,15805.04,15805.04,
HSI,01/02/2006,15798.44,15999.31,15240.95,15918.48,15918.48,
HSI,01/01/2006,14843.97,15816.54,14843.97,15753.14,15753.14,
HSI,01/12/2005,14881.22,15272.72,14811.64,14876.43,14876.43,
HSI,01/11/2005,14485.35,15133.88,14317.51,14937.14,14937.14,
HSI,01/10/2005,15399.87,15493,14189.47,14386.37,14386.37,
HSI,01/09/2005,15031.52,15470.51,14943.61,15428.52,15428.52,
HSI,01/08/2005,14892.73,15508.57,14734.43,14903.55,14903.55,
HSI,01/07/2005,14188.35,14899.71,13920.87,14880.98,14880.98,
HSI,01/06/2005,13817.27,14365.05,13745.68,14201.06,14201.06,
HSI,01/05/2005,13969.64,14112.61,13541.77,13867.07,13867.07,
HSI,01/04/2005,13495.66,13956.52,13337.44,13908.97,13908.97,
HSI,01/03/2005,14031.22,14085.85,13357.17,13516.88,13516.88,
HSI,01/02/2005,13714.42,14272.54,13454.4,14195.35,14195.35,
HSI,01/01/2005,14216.04,14267.21,13320.53,13721.69,13721.69,
HSI,01/12/2004,14005.91,14339.06,13760.11,14230.14,14230.14,
HSI,01/11/2004,13039.4,14137.32,13001.32,14060.05,14060.05,
HSI,01/10/2004,13347.17,13402.96,12743.42,13054.66,13054.66,
HSI,01/09/2004,12924.13,13356.88,12865.06,13120.03,13120.03,
HSI,01/08/2004,12233.63,12904.24,12131.76,12850.28,12850.28,
HSI,01/07/2004,12052.36,12399.37,11862.68,12238.03,12238.03,
HSI,01/06/2004,12172.23,12538.65,11781.82,12285.75,12285.75,
HSI,01/05/2004,11876.2,12222.26,10917.65,12198.24,12198.24,
HSI,01/04/2004,12679.43,13126.15,11856.34,11942.96,11942.96,
HSI,01/03/2004,14021.36,14058.21,12400.35,12681.67,12681.67,
HSI,01/02/2004,13158.26,13984.38,12877.09,13907.03,13907.03,
HSI,01/01/2004,12664.99,13780.71,12664.99,13289.37,13289.37,
HSI,01/12/2003,12306.26,12740.5,12111.23,12575.94,12575.94,
HSI,01/11/2003,12222.44,12537.19,11661.47,12317.47,12317.47,
HSI,01/10/2003,11372.53,12304.57,11372.53,12190.1,12190.1,
HSI,01/09/2003,10937.79,11444.72,10762.03,11229.87,11229.87,
HSI,01/08/2003,10184.43,10934.52,9924.14,10908.99,10908.99,
HSI,01/07/2003,9613.57,10236.89,9512.2,10134.83,10134.83,
HSI,01/06/2003,9582.01,10067.86,9526.92,9577.12,9577.12,
HSI,01/05/2003,8707.43,9587.17,8707.43,9487.38,9487.38,
HSI,01/04/2003,8608.79,8973.81,8331.87,8717.22,8717.22,
HSI,01/03/2003,9141.46,9316.27,8586.7,8634.45,8634.45,
HSI,01/02/2003,9327.32,9463.99,9029.95,9122.66,9122.66,
HSI,01/01/2003,9333.64,9892.7,9179.24,9258.95,9258.95,
HSI,01/12/2002,10107.96,10246.86,9244.9,9321.29,9321.29,
HSI,01/11/2002,9467.89,10170.3,9388.35,10069.87,10069.87,
HSI,01/10/2002,9227.38,9860.87,8772.48,9441.25,9441.25,
HSI,01/09/2002,10039.67,10044.57,9014.58,9072.21,9072.21,
HSI,01/08/2002,10244.53,10478.65,9632.98,10043.87,10043.87,
HSI,01/07/2002,10511.12,10939.56,9687.5,10267.36,10267.36,
HSI,01/06/2002,11339.2,11475.19,10291.16,10598.55,10598.55,
HSI,01/05/2002,11577.57,12021.72,11260.2,11301.94,11301.94,
HSI,01/04/2002,11032.36,11497.58,10610.76,11497.58,11497.58,
HSI,01/03/2002,10453.88,11381.85,10387.49,11032.92,11032.92,
HSI,01/02/2002,10764.03,11108.48,10393.83,10482.55,10482.55,
HSI,01/01/2002,11368.13,11905.55,10671.77,10725.3,10725.3,
HSI,01/12/2001,11253.98,11957.83,11049.15,11397.21,11397.21,
HSI,01/11/2001,10110.92,11525.26,10097.64,11279.25,11279.25,
HSI,01/10/2001,9995.22,10638.58,9758.98,10073.97,10073.97,
HSI,01/09/2001,11058.8,11180.79,8894.36,9950.7,9950.7,
HSI,01/08/2001,12376.31,12544.64,11003.95,11090.48,11090.48,
HSI,01/07/2001,13068.3,13236.98,12003.16,12316.69,12316.69,
HSI,01/06/2001,13244.1,13900.68,12787.01,13042.53,13042.53,
HSI,01/05/2001,13596.27,13989.16,13091.51,13174.41,13174.41,
HSI,01/04/2001,12750.31,13621.8,12061.55,13386.04,13386.04,
HSI,01/03/2001,14696.47,14696.47,12396.97,12760.64,12760.64,
HSI,01/02/2001,16055.64,16274.67,14573.54,14787.87,14787.87,
HSI,01/01/2001,15089.85,16255.11,14512.71,16102.35,16102.35,
HSI,01/12/2000,14026.21,15637.78,13920.11,15095.53,15095.53,
HSI,01/11/2000,14943.43,16023.41,13894.19,13984.39,13984.39,
HSI,01/10/2000,15586.03,16245.61,14107.74,14895.34,14895.34,
HSI,01/09/2000,17210.33,17803.2,14538.88,15648.98,15648.98,
HSI,01/08/2000,17014.44,17794.32,16787.46,17097.51,17097.51,
HSI,01/07/2000,16177.06,18125.57,15928.92,16840.98,16840.98,
HSI,01/06/2000,14652.9,16534.48,14652.9,16155.78,16155.78,
HSI,01/05/2000,15751.03,15912.27,13596.63,14713.86,14713.86,
HSI,01/04/2000,17444.48,17458.06,14624.33,15519.3,15519.3,
HSI,01/03/2000,17267.27,18397.57,16315.04,17406.54,17406.54,
HSI,01/02/2000,15600.26,17939.27,15580.46,17169.44,17169.44,
HSI,01/01/2000,17057.7,17426.16,14763.97,15532.34,15532.34,
HSI,01/12/1999,15277.31,17138.11,15146.03,16962.1,16962.1,
HSI,01/11/1999,13309.4,15640.54,13230.72,15377.19,15377.19,
HSI,01/10/1999,12731.32,13283.6,12066.65,13256.95,13256.95,
HSI,01/09/1999,13561.08,14075.06,12652.87,12733.24,12733.24,
HSI,01/08/1999,13202.39,13834.89,12422.78,13482.77,13482.77,
HSI,01/07/1999,13859.6,14531.63,12722.55,13186.86,13186.86,
HSI,01/06/1999,12139.97,14124.42,12106.78,13532.14,13532.14,
HSI,01/05/1999,13297.77,13719.08,11964.64,12147.12,12147.12,
HSI,01/04/1999,11017.45,13628.26,10850.11,13333.2,13333.2,
HSI,01/03/1999,9951.11,11161,9804,10942.2,10942.2,
HSI,01/02/1999,9485.49,9891.62,9000.24,9858.49,9858.49,
HSI,01/01/1999,9982.26,10898.25,9316.05,9506.9,9506.9,
HSI,01/12/1998,10258.14,10469.56,9714.01,10048.58,10048.58,
HSI,01/11/1998,10217.59,10979.31,9637.56,10402.32,10402.32,
HSI,01/10/1998,7651.75,10254.35,7540.79,10154.94,10154.94,
HSI,01/09/1998,7038.45,8331.69,6982.43,7883.46,7883.46,
HSI,01/08/1998,7767.42,7926.35,6544.79,7275.04,7275.04,
HSI,01/07/1998,8844.1,8970.74,7750.76,7936.2,7936.2,
HSI,01/06/1998,9049.48,9089.41,7351.68,8543.1,8543.1,
HSI,01/05/1998,10538.7,10619.2,8836.38,8934.56,8934.56,
HSI,01/04/1998,11491.2,11506,10267.23,10383.68,10383.68,
HSI,01/03/1998,11486.7,11926.2,10697.9,11518.7,11518.7,
HSI,01/02/1998,9800,11480.7,9800,11480.7,11480.7,
HSI,01/01/1998,10743.7,10822.7,7909.1,9252.4,9252.4,
HSI,01/12/1997,10510.8,11842.7,10058.5,10722.8,10722.8,
HSI,01/11/1997,10901.9,11661,9436.6,10526.9,10526.9,
HSI,01/10/1997,15133.3,15242.7,8775.9,10623.8,10623.8,
HSI,01/09/1997,14112,15049.3,12899.8,15049.3,15049.3,
HSI,01/08/1997,16424.2,16820.3,14088,14135.2,14135.2,
HSI,01/07/1997,15346,16365.7,14549.9,16365.7,16365.7,
HSI,01/06/1997,14737.1,15322.3,13796,15196.8,15196.8,
HSI,01/05/1997,12892.2,14757.8,12845.4,14757.8,14757.8,
HSI,01/04/1997,12230.1,12924.3,11951.9,12903.3,12903.3,
HSI,01/03/1997,13426.3,13568.9,12331.6,12534.3,12534.3,
HSI,01/02/1997,13340.7,13860.9,12934,13398.7,13398.7,
HSI,01/01/1997,13362.5,14004.9,13086.2,13321.8,13321.8,
HSI,01/12/1996,13446.7,13525.4,12736.4,13451.5,13451.5,
HSI,01/11/1996,12503.1,13744.3,12472.8,13393.9,13393.9,
HSI,01/10/1996,11916.7,12602.3,11857.4,12477.6,12477.6,
HSI,01/09/1996,11123.7,11906,10930.4,11902.4,11902.4,
HSI,01/08/1996,10706,11494.3,10706,11159,11159,
HSI,01/07/1996,11036.5,11211.1,10533.7,10681.4,10681.4,
HSI,01/06/1996,11253,11253,10799.2,11020.9,11020.9,
HSI,01/05/1996,10954.6,11264.7,10537.7,11264.7,11264.7,
HSI,01/04/1996,10945,11213.5,10712.7,10964.5,10964.5,
HSI,01/03/1996,11098.8,11459.8,10230.5,10957.2,10957.2,
HSI,01/02/1996,11352.4,11600.2,11039.1,11125.7,11125.7,
HSI,01/01/1996,10070.8,11411.1,10070.8,11359.7,11359.7,
HSI,01/12/1995,9832.2,10073.4,9647.7,10073.4,10073.4,
HSI,01/11/1995,9789.6,9882.4,9259.3,9813.3,9813.3,
HSI,01/10/1995,9645.3,10069.2,9627.5,9782.4,9782.4,
HSI,01/09/1995,9185.8,9834.4,9136.3,9646.3,9646.3,
HSI,01/08/1995,9436.1,9461.8,8775,9179.9,9179.9,
HSI,01/07/1995,9208.3,9820.8,9110.7,9453.4,9453.4,
HSI,01/06/1995,9547,9676.1,9065.8,9206.5,9206.5,
HSI,01/05/1995,8348.1,9448.1,8095.4,9407.4,9407.4,
HSI,01/04/1995,8514.1,8697.4,8189,8361,8361,
HSI,01/03/1995,8337.7,8849.5,7905.8,8587.7,8587.7,
HSI,01/02/1995,7383.7,8339.9,7383.7,8327.5,8327.5,
HSI,01/01/1995,8190.4,8190.4,6890.1,7342.7,7342.7,
HSI,01/12/1994,8465.2,8555.3,7670.8,8191,8191,
HSI,01/11/1994,9651.3,9675.5,8379.9,8466.3,8466.3,
HSI,01/10/1994,9516.1,9660,9186.6,9646.3,9646.3,
HSI,01/09/1994,9922.9,10280.5,9495.3,9521.2,9521.2,
HSI,01/08/1994,9510.5,9929.4,9130.1,9929.4,9929.4,
HSI,01/07/1994,8731,9541.7,8298,9482.8,9482.8,
HSI,01/06/1994,9542.3,9598.1,8461.6,8758.4,8758.4,
HSI,01/05/1994,8937.8,9773.2,8249.2,9553.6,9553.6,
HSI,01/04/1994,9098.6,9905.8,8860.5,8966.1,8966.1,
HSI,01/03/1994,10387.6,10387.6,8534,9029.9,9029.9,
HSI,01/02/1994,11523.5,12186.8,9892.1,10410.2,10410.2,
HSI,01/01/1994,11884.9,12599.2,10162.2,11487,11487,
HSI,01/12/1993,9142.9,11959.1,9102.9,11888.4,11888.4,
HSI,01/11/1993,9378.8,9825.5,8834.7,9125.2,9125.2,
HSI,01/10/1993,7674.4,9386.7,7668.7,9329.1,9329.1,
HSI,01/09/1993,7559.4,7678.6,7298.5,7676.2,7676.2,
HSI,01/08/1993,6989,7615.1,6989,7549.7,7549.7,
HSI,01/07/1993,7119.7,7339.6,6707.9,6989,6989,
HSI,01/06/1993,7364.1,7407.9,6928.1,7099.3,7099.3,
HSI,01/05/1993,6830.5,7528.7,6727.6,7372.2,7372.2,
HSI,01/04/1993,6385.2,6915.2,6250.2,6830.5,6830.5,
HSI,01/03/1993,6353.1,6538.3,5760.8,6388.9,6388.9,
HSI,01/02/1993,5743.3,6352,5661.3,6352,6352,
HSI,01/01/1993,5512.9,5970.5,5431.3,5751.4,5751.4,
HSI,01/12/1992,5676.4,5676.4,4947.8,5512.4,5512.4,
HSI,01/11/1992,6197.2,6470.8,5642.7,5810.6,5810.6,
HSI,01/10/1992,5502.7,6367.2,5440.6,6190.7,6190.7,
HSI,01/09/1992,5631.7,5776.4,5473.7,5505.4,5505.4,
HSI,01/08/1992,5885.7,5956.7,5252.3,5628.6,5628.6,
HSI,01/07/1992,6107.3,6239.7,5657.6,5881.1,5881.1,
HSI,01/06/1992,6099.4,6179,5744.3,6103.9,6103.9,
HSI,01/05/1992,5349.6,6105.4,5349.6,6080.2,6080.2,
HSI,01/04/1992,4936.6,5442.9,4729.4,5369.6,5369.6,
HSI,01/03/1992,4930.6,5113.9,4844.3,4938.3,4938.3,
HSI,01/02/1992,4603,4966.9,4603,4929.1,4929.1,
HSI,01/01/1992,4297.3,4635.1,4284.1,4601.8,4601.8,
HSI,01/12/1991,4149.8,4309.3,4084.3,4297.3,4297.3,
HSI,01/11/1991,4041.4,4280.8,4028.2,4149.8,4149.8,
HSI,01/10/1991,3958.2,4093.4,3958.2,4038.7,4038.7,
HSI,01/09/1991,3998,4033,3858,3956.7,3956.7,
HSI,01/08/1991,4012,4094,3708,3998,3998,
HSI,01/07/1991,3672,4047,3672,4009,4009,
HSI,01/06/1991,3694,3706,3549,3668,3668,
HSI,01/05/1991,3588,3917,3557,3707,3707,
HSI,01/04/1991,3745,3889,3538,3588,3588,
HSI,01/03/1991,3541,3761,3536,3745,3745,
HSI,01/02/1991,3243,3554,3220,3552,3552,
HSI,01/01/1991,3024,3256,2970,3243,3243,
HSI,01/12/1990,2970,3178,2970,3024,3024,
HSI,01/11/1990,2989,3051,2911,2965,2965,
HSI,01/10/1990,2760,3085,2758,2990,2990,
HSI,01/09/1990,3089,3113,2732,2760,2760,
HSI,01/08/1990,3438,3488,2813,3087,3087,
HSI,01/07/1990,3278,3559,3278,3438,3438,
HSI,01/06/1990,3139,3305,3136,3278,3278,
HSI,01/05/1990,2948,3137,2906,3132,3132,
HSI,01/04/1990,2997,3073,2931,2951,2951,
HSI,01/03/1990,2951,3027,2862,2997,2997,
HSI,01/02/1990,2751,2982,2697,2952,2952,
HSI,01/01/1990,2836,2889,2732,2751.6,2751.6,
HSI,01/12/1989,2748,2962,2735,2836.6,2836.6,
HSI,01/11/1989,2725,2826,2706,2748.4,2748.4,
HSI,01/10/1989,2746.7,2844,2595,2725.3,2725.3,
HSI,01/09/1989,2508.9,2758.2,2508.9,2758.2,2758.2,
HSI,01/08/1989,2579,2640.4,2487,2508.6,2508.6,
HSI,01/07/1989,2270.8,2571.1,2270.8,2571.1,2571.1,
HSI,01/06/1989,2690,2690,2093.6,2273.9,2273.9,
HSI,01/05/1989,3123.9,3309.6,2686,2743.9,2743.9,
HSI,01/04/1989,2987.2,3164.1,2987.2,3116,3116,
HSI,01/03/1989,3037.1,3150.9,2980.8,3005,3005,
HSI,01/02/1989,3060.9,3210,3012.7,3012.7,3012.7,
HSI,01/01/1989,2706.7,3072.9,2706.7,3072.9,3072.9,
HSI,01/12/1988,2668,2696.4,2608,2687.4,2687.4,
HSI,01/11/1988,2615.4,2666,2538,2659.3,2659.3,
HSI,01/10/1988,2429.1,2627.4,2415.8,2627.4,2627.4,
HSI,01/09/1988,2433.3,2525.1,2423.2,2441,2441,
HSI,01/08/1988,2703.4,2703.4,2439.6,2443.8,2443.8,
HSI,01/07/1988,2684.6,2772.5,2647.4,2678.9,2678.9,
HSI,01/06/1988,2516.2,2719,2516.2,2671.5,2671.5,
HSI,01/05/1988,2589.9,2641.1,2488.9,2496.7,2496.7,
HSI,01/04/1988,2556.6,2684.1,2552,2602.9,2602.9,
HSI,01/03/1988,2446.4,2618.4,2437.7,2544,2544,
HSI,01/02/1988,2374,2418.1,2223,2418.1,2418.1,
HSI,01/01/1988,2238.1,2512.2,2238.1,2409.7,2409.7,
HSI,01/12/1987,2086.7,2379.1,1894.9,2302.8,2302.8,
HSI,01/11/1987,2224.8,2317.5,1960.9,2138.4,2138.4,
HSI,01/10/1987,3949.7,3949.7,2202.8,2204.5,2204.5,
HSI,01/09/1987,3644.3,3943.6,3571.4,3943.6,3943.6,
HSI,01/08/1987,3514.3,3611.7,3391.3,3611.7,3611.7,
HSI,01/07/1987,3164,3479.2,3164,3479.2,3479.2,
HSI,01/06/1987,2934.1,3179,2934.1,3178.2,3178.2,
HSI,01/05/1987,2685.4,2950.8,2685.4,2950.8,2950.8,
HSI,01/04/1987,2695.9,2785.5,2589.5,2659.9,2659.9,
HSI,01/03/1987,2894.3,2939.1,2629.3,2713.8,2713.8,
HSI,01/02/1987,2585.2,2879,2585.2,2877.9,2877.9,
HSI,01/01/1987,2540.1,2614.9,2449.9,2553.3,2553.3,
DAX,01/01/1988,956.48999,1026.689941,936,936,936,
DAX,01/02/1988,951.5,1091.589966,951.5,1083.339966,1083.339966,
DAX,01/03/1988,1087.319946,1123.27002,1037.26001,1062.329956,1062.329956,
DAX,01/04/1988,1063.280029,1102.329956,1049.170044,1049.170044,1049.170044,
DAX,01/05/1988,1052.839966,1075.660034,994.349976,1075.660034,1075.660034,
DAX,01/06/1988,1095.430054,1138.839966,1095.430054,1133.810059,1133.810059,
DAX,01/07/1988,1153.680054,1199.920044,1149.77002,1178.530029,1178.530029,
DAX,01/08/1988,1190.670044,1202.280029,1150.969971,1169.459961,1169.459961,
DAX,01/09/1988,1154.329956,1257.800049,1152.920044,1253.680054,1253.680054,
DAX,01/10/1988,1243.280029,1319.25,1243.280029,1308.25,1308.25,
DAX,01/11/1988,1304.969971,1304.969971,1252.109985,1273.76001,1273.76001,
DAX,01/12/1988,1281.609985,1342.459961,1272.089966,1330.22998,1330.22998,
DAX,01/01/1989,1325.959961,1372.400024,1313.290039,1324.339966,1324.339966,
DAX,01/02/1989,1305.930054,1356.540039,1269.680054,1289.790039,1289.790039,
DAX,01/03/1989,1305.75,1332.670044,1299.160034,1319.880005,1319.880005,
DAX,01/04/1989,1339.430054,1396.339966,1339.430054,1374.040039,1374.040039,
DAX,01/05/1989,1359.060059,1407.050049,1338.380005,1407.050049,1407.050049,
